sample,sample_complete_description,core,method,enrichment,subgroup,genome,length,relative_abundance (%),breadth,coverage,sample_read_bases,sample_reads,popANI_reference,conANI_reference,filtered_read_pair_count,reads_unfiltered_pairs,reads_mean_PID,divergent_site_count,reads_unfiltered_reads,nucl_diversity,true_scaffolds,detected_scaffolds,coverage_median,coverage_std,coverage_SEM,breadth_minCov,breadth_expected,nucl_diversity_rarefied,iRep,iRep_GC_corrected,linked_SNV_count,SNV_distance_mean,r2_mean,d_prime_mean,consensus_divergent_sites,population_divergent_sites,SNS_count,SNV_count
6_09_S1_S33,6_09_S1_S33_MIGS,MIGS,amicon,enriched,MIGS_amicon,Tropical_soda_apple_mosaic_virus-tax327387-GCF_001654245.1_ViralProj322841_genomic.fna,6350.0,0.013846928499496475,0.6207874015748032,1.316220472440945,67911660,953280,0.9951219512195122,0.9951219512195122,66,83,0.9837078453041088,1.0,168,0.008587578157099318,1.0,1.0,1,1.4281305163614562,0.01821233594685801,0.03228346456692913,0.6872098239097781,0.0,,False,,,,,1.0,1.0,1.0,0.0
6_09_S1_S33,6_09_S1_S33_MIGS,MIGS,amicon,enriched,MIGS_amicon,Sewage_associated_gemycircularvirus_4-tax1519399-GCF_000928235.1_ViralProj272438_genomic.fna,2115.0,0.0006294058408862034,0.2061465721040189,0.2061465721040189,67911660,953280,0.0,0.0,3,3,0.9839867737364196,0.0,6,,1.0,1.0,0,0.4193325289710148,0.009584900008778364,0.0,0.16642151926029802,,,False,,,,,0.0,0.0,0.0,0.0
6_09_S1_S33,6_09_S1_S33_MIGS,MIGS,amicon,enriched,MIGS_amicon,Pepper_mild_mottle_virus_strain_S-tax12239-GCF_000859645.1_ViralProj15148_genomic.fna,6357.0,0.10049513259483048,0.9740443605474279,9.875727544439199,67911660,953280,0.9981621025546774,0.9887888255835324,479,596,0.9747317243568232,194.0,1231,0.01882343102390993,1.0,1.0,10,4.9956284344069175,0.0636708757457838,0.8559068743117823,0.9998367564697848,0.0,,False,3.0,3.333333333333333,0.020932887774992984,0.674074074074074,61.0,10.0,10.0,184.0
6_09_S1_S33,6_09_S1_S33_MIGS,MIGS,amicon,enriched,MIGS_amicon,Rhopalosiphum_padi_virus-tax66834-GCF_000849085.1_ViralProj14648_genomic.fna,10011.0,0.0029372272574689495,0.11846968334831685,0.19208870242732995,67911660,953280,0.0,0.0,14,19,0.964050275615265,0.0,41,,1.0,1.0,0,0.6057586739565165,0.0061159670630711,0.0,0.15600973958323985,,,False,,,,,0.0,0.0,0.0,0.0
6_09_S1_S33,6_09_S1_S33_MIGS,MIGS,amicon,enriched,MIGS_amicon,Tomato_brown_rugose_fruit_virus-tax1761477-GCF_001461485.1_ViralProj304915_genomic.fna,6393.0,3.691884860691507,0.9904583137806976,354.17628656342873,67911660,953280,0.9996827914353688,0.9990483743061064,17597,20832,0.9902837926181975,29.0,42660,0.004790853262892969,1.0,1.0,339,196.0113434071204,2.490954136546589,0.9862349444705146,1.0,0.004432780711399298,,False,17.0,47.647058823529406,0.4355265798510024,1.0,6.0,2.0,2.0,27.0
6_09_S1_S33,6_09_S1_S33_MIGS,MIGS,amicon,enriched,MIGS_amicon,Severe_acute_respiratory_syndrome_coronavirus_2-tax2697049-GCF_009858895.2_ASM985889v3_genomic.fna,29903.0,0.5194696206780799,0.9931110590910612,10.329498712503762,67911660,953280,0.9998745766963502,0.9997073456248172,2476,2931,0.9864991492732946,103.0,6106,0.004235721899367717,1.0,1.0,9,7.286515039151635,0.04227922508441431,0.7998862990335418,0.9998906489668892,0.0026666668423435125,1.4884604416026677,False,9.0,5.0,0.7187165281625114,1.0,7.0,3.0,3.0,100.0
6_09_S1_S33,6_09_S1_S33_MIGS,MIGS,amicon,enriched,MIGS_amicon,Wuhan_insect_virus_23_strain_WHCCII13263-tax1923727-GCF_001921615.1_ViralMultiSegProj358547_genomic.fna,2858.0,0.001049009734810339,0.1308607417774668,0.2232330300909727,67911660,953280,0.0,0.0,5,7,0.955987831396814,0.0,14,,2.0,1.0,0,0.7103788069877616,0.014331360420447012,0.0,0.178903605690923,,,False,,,,,0.0,0.0,0.0,0.0
6_09_S1_S33,6_09_S1_S33_MIGS,MIGS,amicon,enriched,MIGS_amicon,uncultured_crAssphage-tax1211417-GCF_000922395.1_ViralProj259336_genomic.fna,97065.0,0.050562269217858336,0.22345850718590635,0.32729614176067584,67911660,953280,0.9900497512437813,0.9800995024875622,241,303,0.976615240273882,4.0,628,0.008057670806770889,1.0,1.0,0,0.7185707931431605,0.0023088108855468426,0.0020707773141709165,0.2509896620132659,0.0,,False,,,,,4.0,2.0,2.0,2.0
6_09_S1_S33,6_09_S1_S33_MIGS,MIGS,amicon,enriched,MIGS_amicon,Tomato_mosaic_virus-tax12253-GCF_000853705.1_ViralProj14926_genomic.fna,6383.0,0.15714165827458879,0.9707034309885634,15.110449631834559,67911660,953280,0.996272630457934,0.9898828541001063,749,911,0.9819457259614208,95.0,1861,0.007497271758933666,1.0,1.0,15,8.930655337143564,0.1135844366805676,0.8826570578098073,0.999998395225043,0.0,,False,15.0,20.0,0.471532047381017,0.9086117963668984,57.0,21.0,20.0,75.0
6_09_S1_S33,6_09_S1_S33_MIGS,MIGS,amicon,enriched,MIGS_amicon,Tobacco_mosaic_virus-tax12242-GCF_000854365.1_ViralProj15071_genomic.fna,6395.0,0.0029372272574689495,0.18639562157935888,0.2842845973416732,67911660,953280,0.0,0.0,14,28,0.9645081409746162,0.0,58,,1.0,1.0,0,0.6621906109039636,0.008413901396379805,0.0,0.22199575572530766,,,False,,,,,0.0,0.0,0.0,0.0
6_09_S1_S33,6_09_S1_S33_MIGS,MIGS,amicon,enriched,MIGS_amicon,Tobacco_mild_green_mosaic_virus-tax12241-GCF_000847545.1_ViralProj14671_genomic.fna,6355.0,0.007972473984558576,0.4423288749016521,0.7685287175452398,67911660,953280,1.0,1.0,38,49,0.9706189053439108,0.0,99,0.013913043167280148,1.0,1.0,0,1.0661728856305412,0.013590920986283594,0.003619197482297404,0.4926787554458886,0.0,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pseudomonas_phage_PRR1-tax12024-GCF_000868365.1_ViralProj17481_genomic.fna,3573.0,2.74102564903787e-05,0.16064931430170726,0.1894766302826756,2772684744,36482694,0.0,0.0,5,15,0.9403508771929824,0.0,39,,1.0,1.0,0,0.4706374846494093,0.008104808005046897,0.0,0.15406086341904013,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_virus_BZ13_strain_Enterobacteria_phage_GA-tax329853-GCF_000847365.1_ViralProj14635_genomic.fna,3466.0,0.00018090769283649942,0.3251586843623774,1.2400461627236008,2772684744,36482694,0.9873096446700508,0.9847715736040608,33,70,0.9476503759398496,15.0,166,0.02554716752265307,1.0,1.0,0,2.4805369566068567,0.04341143169917636,0.11367570686670515,0.6654472660233552,0.0,,False,,,,,6.0,5.0,5.0,10.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Picalivirus_A-tax1224515-GCF_004128835.1_ASM412883v1_genomic.fna,8966.0,4.385641038460592e-05,0.10294445683693956,0.10785188489850546,2772684744,36482694,0.0,0.0,8,15,0.9662280701754384,0.0,32,,1.0,1.0,0,0.3289110732876928,0.0035131972545494627,0.0,0.09083911963558187,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Schlumbergera_virus_X_strain_K11-tax253700-GCF_000881915.1_ViralProj33189_genomic.fna,6633.0,0.00012060512855766628,0.2369968340117594,0.4073571536258103,2772684744,36482694,1.0,1.0,22,58,0.9464609800362976,2.0,127,0.032000000476837154,1.0,1.0,0,0.8694565403440544,0.01084113770416296,0.007538067239559776,0.3021118039662126,0.0,,False,,,,,0.0,0.0,0.0,2.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Hubei_picorna_like_virus_61_strain_mosHB235903-tax1923144-GCF_001957495.1_ViralProj361635_genomic.fna,8681.0,0.0005810974375960285,0.5332334984448797,1.563644741389241,2772684744,36482694,0.9804727646454264,0.9773895169578622,106,253,0.9474724360307883,26.0,523,0.011081152253871296,1.0,1.0,1,2.383138448390374,0.0258792298160557,0.11208386130630113,0.7485970645913893,0.0,,False,,,,,22.0,19.0,19.0,7.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Garlic_common_latent_virus-tax47900-GCF_000896535.1_ViralProj78925_genomic.fna,8638.0,0.00031247692399031716,0.2926603380412132,0.8197499421162306,2772684744,36482694,0.9879032258064516,0.9879032258064516,57,123,0.9533590072742834,8.0,255,0.013052106624649396,1.0,1.0,0,2.887312427648084,0.031434007728402616,0.028710349617967118,0.5151129001166336,0.0,,False,,,,,3.0,3.0,3.0,5.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Garlic_virus_A-tax12433-GCF_000848665.1_ViralProj14735_genomic.fna,8660.0,0.0003563333343749231,0.5166281755196305,0.874364896073903,2772684744,36482694,1.0,0.9772727272727272,65,90,0.971345029239766,3.0,185,0.03631313212893228,1.0,1.0,1,1.1165392971194392,0.012139882978016712,0.010161662817551964,0.537941699005512,0.0,,False,,,,,2.0,0.0,0.0,3.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Hubei_picorna_like_virus_36_strain_SCM50248-tax1923116-GCF_001964935.1_ViralProj362145_genomic.fna,9856.0,6.030256427883314e-05,0.10683847402597403,0.1278409090909091,2772684744,36482694,0.0,0.0,11,12,0.986842105263158,0.0,25,,1.0,1.0,0,0.3953939564256979,0.004023962157198446,0.0,0.1067453020720569,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Human_endogenous_retrovirus_K113-tax166122-GCF_000913595.1_ViralProj222261_genomic.fna,9472.0,7.674871817306036e-05,0.15762246621621626,0.19436233108108109,2772684744,36482694,0.0,0.0,14,122,0.9457506471095772,0.0,307,,1.0,1.0,0,0.4977798676221673,0.005169803513170227,0.0,0.15770244661159086,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Husavirus_sp-tax1930509-GCF_002374975.1_ASM237497v1_genomic.fna,8856.0,7.126666687498461e-05,0.15526196928635952,0.1852981029810298,2772684744,36482694,0.0,0.0,13,22,0.9587320574162678,0.0,44,,1.0,1.0,0,0.4694822616029343,0.005046446249859566,0.0,0.15093388771600558,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Lettuce_big_vein_associated_varicosavirus-tax1985698-GCF_000881815.1_ViralMultiSegProj32725_genomic.fna,12878.0,0.00018638974413457513,0.28746699798105296,0.35269451778226435,2772684744,36482694,1.0,1.0,34,58,0.9582583102493074,0.0,120,0.0,2.0,2.0,0,0.6384780328475087,0.00571598225925975,0.0006212144742972511,0.26760058080758703,0.0,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Cucurbit_chlorotic_yellows_virus-tax558690-GCF_000898355.1_ViralMultiSegProj170929_genomic.fna,16648.0,0.00013156923115381777,0.14013695338779433,0.19654012493993275,2772684744,36482694,0.0,0.0,24,28,0.991483918128655,0.0,59,,2.0,2.0,0,0.5484350143448413,0.0043026754038804895,0.0,0.15932062168181893,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Cucumber_mosaic_virus_strain_Fny-tax12305-GCF_000864745.1_ViralMultiSegProj15470_genomic.fna,8623.0,0.0010361076953363149,0.7479995361243187,2.791951756929143,2772684744,36482694,0.9985862393967956,0.9938737040527804,189,235,0.9704317732230546,45.0,481,0.016658120369933683,3.0,3.0,2,2.872544004283541,0.032071949655310315,0.2460860489388844,0.9150160956803728,0.0,,False,,,,,13.0,3.0,3.0,42.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Cucumber_green_mottle_mosaic_virus_strain_SH-tax12235-GCF_000849225.1_ViralProj14681_genomic.fna,6424.0,0.21366843139380004,0.9931506849315068,781.0141656288916,2772684744,36482694,0.9878949850652412,0.9853796572865902,38976,48962,0.9738337625956972,157.0,100786,0.006728605923460029,1.0,1.0,787,420.8899813928849,5.335420924814334,0.9901930261519304,1.0,0.006538425264825509,,False,284.0,127.57746478873241,0.12971350998412798,0.8330053698128069,93.0,77.0,77.0,80.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Acinetobacter_phage_AP205-tax154784-GCF_000850225.1_ViralProj14710_genomic.fna,4268.0,3.289230778845444e-05,0.1492502343017807,0.18275538894095594,2772684744,36482694,0.0,0.0,6,64,0.926295230263158,0.0,147,,1.0,1.0,0,0.4506542709816143,0.007066533223641469,0.0,0.1490254088008819,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Tomato_mosaic_virus-tax12253-GCF_000853705.1_ViralProj14926_genomic.fna,6383.0,0.009505876950863332,0.9714867617107944,35.184082719724266,2772684744,36482694,0.9976569037656904,0.9931380753138076,1734,2132,0.9825559148810112,138.0,4388,0.00822560387176452,1.0,1.0,31,23.705877178795614,0.3015029248943613,0.9360802130659563,0.9999999999999678,0.009804825189048684,1.2193522684775004,False,119.0,39.630252100840345,0.3590993652173734,0.9316345643503928,41.0,14.0,14.0,124.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Tomato_mottle_mosaic_virus-tax1391702-GCF_000911995.1_ViralProj217881_genomic.fna,6398.0,7.674871817306036e-05,0.17864957799312284,0.30165676773991873,2772684744,36482694,0.0,0.0,14,19,0.9878808864265928,0.0,45,,1.0,1.0,0,0.7556409155252873,0.009598971836716385,0.0,0.2338389826503783,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Tropical_soda_apple_mosaic_virus-tax327387-GCF_001654245.1_ViralProj322841_genomic.fna,6350.0,0.0005591692324037254,0.6116535433070867,2.0362204724409447,2772684744,36482694,0.995127892813642,0.9939098660170524,102,126,0.9813074352548036,8.0,266,0.005460965575312282,1.0,1.0,1,2.988958020932317,0.03811689967032232,0.12929133858267716,0.8343673139809047,0.0,,False,,,,,5.0,4.0,4.0,4.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Enterobacteria_phage_ID18_sensu_lato-tax489829-GCF_000867085.1_ViralProj16628_genomic.fna,5486.0,3.837435908653018e-05,0.14163324826831936,0.14163324826831936,2772684744,36482694,0.0,0.0,7,12,0.9703947368421052,0.0,26,,1.0,1.0,0,0.3540979954790044,0.004870807571223112,0.0,0.11755795014805015,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Wenzhou_picorna_like_virus_47_strain_WHCCII11151-tax1923634-GCF_001957975.1_ViralProj361705_genomic.fna,8235.0,0.003426282061297337,0.6489374620522161,9.963448694596236,2772684744,36482694,0.9628721541155868,0.9618213660245184,625,1780,0.9409410112359552,132.0,3818,0.007192343546504888,1.0,1.0,2,19.66616768497713,0.21940868987039827,0.3466909532483303,0.9998489236466056,0.008113024645293732,,False,17.0,35.882352941176464,0.14101315961670474,1.0,109.0,106.0,103.0,29.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Carrot_cryptic_virus-tax589918-GCF_002867815.1_ASM286781v1_genomic.fna,3747.0,2.74102564903787e-05,0.16786762743528155,0.16786762743528155,2772684744,36482694,0.0,0.0,5,8,0.986842105263158,0.0,17,,2.0,2.0,0,0.3906558539473232,0.00675353831733703,0.0,0.1377647338815432,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Blueberry_shoestring_virus_strain_BSSV-tax1714570-GCF_001586925.1_ViralProj314396_genomic.fna,4020.0,8.223076947113609e-05,0.2400497512437811,0.463681592039801,2772684744,36482694,1.0,1.0,15,19,0.973337950138504,0.0,39,0.005446623353397184,1.0,1.0,0,1.2793615547508286,0.020702293754223545,0.025373134328358214,0.335971923006657,0.0,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Carnation_mottle_virus-tax11986-GCF_000854705.1_ViralProj14993_genomic.fna,4003.0,0.00020283589802880237,0.4241818636022983,1.189607794154384,2772684744,36482694,0.9885057471264368,0.9846743295019156,37,55,0.9655502392344498,11.0,115,0.022070195939805748,1.0,1.0,0,2.631309371672544,0.04267424598326034,0.06520109917561827,0.6502104818940218,0.0,,False,,,,,4.0,3.0,2.0,9.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Cannabis_cryptic_virus-tax1115692-GCF_001745435.1_ViralMultiSegProj344207_genomic.fna,4663.0,7.674871817306036e-05,0.3133176066909715,0.3954535706626635,2772684744,36482694,0.0,0.0,14,20,0.9888784461152882,0.0,41,,2.0,2.0,0,0.6952067348114555,0.01064896128169214,0.0,0.2947377100619114,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Cactus_virus_X-tax112227-GCF_000856405.1_ViralProj14996_genomic.fna,6614.0,0.00042211794995183194,0.5427880254006653,1.3807075899606895,2772684744,36482694,0.9896373056994818,0.9896373056994818,77,118,0.9703389830508474,9.0,243,0.01176133005524338,1.0,1.0,1,1.918117178503849,0.02395215066899609,0.08754157846991231,0.7045231544134951,0.0,,False,,,,,6.0,6.0,6.0,3.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Caulobacter_phage_phiCb5-tax767473-GCF_000903235.1_ViralProj181078_genomic.fna,3762.0,0.00028506666749993846,0.6823498139287613,1.7857522594364703,2772684744,36482694,0.9924242424242424,0.9823232323232324,52,108,0.9507188109161794,10.0,226,0.017511853515499776,1.0,1.0,1,1.9301944336826595,0.032345589607197064,0.10526315789473684,0.7933687024371732,0.0,,False,,,,,7.0,3.0,3.0,7.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Chayote_mosaic_virus-tax71030-GCF_000862665.1_ViralProj15420_genomic.fna,6364.0,0.00021380000062495383,0.3101822752985544,0.662005028284098,2772684744,36482694,0.9935483870967742,0.9870967741935484,39,107,0.9477988194786032,4.0,235,0.009060931974841702,1.0,1.0,0,1.2427729928837752,0.01583053976544005,0.024355751099937147,0.4426436293574244,0.0,,False,,,,,2.0,1.0,1.0,3.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Enterobacteria_phage_Hgal1-tax1206300-GCF_000903835.1_ViralProj184161_genomic.fna,3562.0,2.74102564903787e-05,0.13615946097697926,0.17686692869174622,2772684744,36482694,0.0,0.0,5,8,0.9572368421052628,0.0,22,,1.0,1.0,0,0.4883975882876135,0.00842440533509472,0.0,0.1445892345910842,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Alphapapillomavirus_7-tax337042-GCF_000865665.1_ViralProj15506_genomic.fna,7857.0,6.578461557690888e-05,0.14687539773450425,0.19549446353570066,2772684744,36482694,0.0,0.0,12,16,0.9802631578947368,0.0,34,,1.0,1.0,0,0.5293868056887139,0.006050233702288855,0.0,0.15854404796467758,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Wuhan_insect_virus_23_strain_WHCCII13263-tax1923727-GCF_001921615.1_ViralMultiSegProj358547_genomic.fna,2858.0,0.003788097446970336,0.9342197340797758,30.83275017494752,2772684744,36482694,0.9870602507076426,0.9842296805499392,691,934,0.9696891960177072,83.0,1932,0.009252501085997162,2.0,2.0,31,23.67033391704255,0.4775312598019442,0.8652904128761372,0.9999999999984996,0.006735542016226288,,False,66.0,27.75757575757576,0.1848847946805211,0.9101786448060488,39.0,32.0,30.0,53.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Youcai_mosaic_virus-tax228578-GCF_000852505.1_ViralProj14869_genomic.fna,6303.0,4.385641038460592e-05,0.15119784229731872,0.17134697762970014,2772684744,36482694,0.0,0.0,8,17,0.9558823529411764,0.0,35,,1.0,1.0,0,0.4327417512518511,0.00553978227809647,0.0,0.14040968508721496,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Paprika_mild_mottle_virus_strain_Japanese-tax35281-GCF_000853745.1_ViralProj14935_genomic.fna,6524.0,0.0001096410259615148,0.20217657878602088,0.3815144083384427,2772684744,36482694,0.9782608695652174,0.9782608695652174,20,29,0.9745916515426496,1.0,60,0.0,1.0,1.0,0,0.9332039432523352,0.011735861466553005,0.007050889025137952,0.2860035028184964,0.0,,False,,,,,1.0,1.0,1.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pepino_mosaic_virus-tax112229-GCF_000856965.1_ViralProj15125_genomic.fna,6450.0,0.001414369234903541,0.9289922480620156,5.216124031007752,2772684744,36482694,0.9970089730807578,0.9906945829179128,258,419,0.9614684084913956,96.0,982,0.018854452896926333,1.0,1.0,4,4.441264644400286,0.05618254265474164,0.4665116279069768,0.9900066711077437,0.0,,False,,,,,28.0,9.0,9.0,87.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pepper_mild_mottle_virus_strain_S-tax12239-GCF_000859645.1_ViralProj15148_genomic.fna,6357.0,0.007006061558940796,0.9878873682554664,25.58596822400504,2772684744,36482694,0.9989974937343359,0.9873015873015872,1278,1752,0.9737855984138428,247.0,3590,0.017752815507906302,1.0,1.0,24,15.380156558824485,0.19602499466593626,0.9414818310523831,0.9999999998457444,0.0156720412534056,1.2794555337377214,False,281.0,29.185053380782925,0.2776700312438533,0.9105452371393532,76.0,6.0,6.0,241.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Mushroom_bacilliform_virus-tax32625-GCF_000849205.1_ViralProj14676_genomic.fna,4009.0,2.192820519230296e-05,0.1124968820154652,0.11823397355949115,2772684744,36482694,0.0,0.0,4,4,0.9835526315789472,0.0,8,,1.0,1.0,0,0.3478978763849088,0.005637717472214711,0.0,0.09913565991468087,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Melon_necrotic_spot_virus-tax11987-GCF_000865645.1_ViralProj15502_genomic.fna,4266.0,3.289230778845444e-05,0.16901078293483354,0.17909048288795126,2772684744,36482694,0.0,0.0,6,44,0.9256877990430624,0.0,138,,1.0,1.0,0,0.4168265627789933,0.006537701870018418,0.0,0.14626709898385135,,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Merkel_cell_polyomavirus-tax493803-GCF_000874865.1_ViralProj28509_genomic.fna,5387.0,0.00022476410322110532,0.5659922034527566,1.0217189530350843,2772684744,36482694,1.0,1.0,41,57,0.9862650046168052,0.0,118,0.0,1.0,1.0,1,1.1646305192299975,0.01617230452152127,0.013365509560051976,0.594314818635991,0.0,,False,,,,,0.0,0.0,0.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,uncultured_crAssphage-tax1211417-GCF_000922395.1_ViralProj259336_genomic.fna,97065.0,0.0020831794932687814,0.3305104826662545,0.5161386699634266,2772684744,36482694,0.9931224209078404,0.9862448418156808,380,536,0.9700265121759624,14.0,1166,0.01449420240591115,1.0,1.0,0,1.0017049366216848,0.0032185378028819892,0.00748982640498635,0.3660279721177079,0.0,,False,,,,,10.0,5.0,5.0,9.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Tomato_brown_rugose_fruit_virus-tax1761477-GCF_001461485.1_ViralProj304915_genomic.fna,6393.0,0.11016182083483199,0.9867042077272016,401.12106992022524,2772684744,36482694,0.9996815793663428,0.9990447380990288,20095,24736,0.9864115054980592,57.0,51014,0.004981117820952341,1.0,1.0,314,369.0147942018744,4.6895190456138485,0.9824808384170186,1.0,0.0047765382823464755,1.2463859327916669,False,117.0,75.64102564102564,0.4840610262821578,0.8274243781387157,6.0,2.0,2.0,55.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Tobacco_mosaic_virus-tax12242-GCF_000854365.1_ViralProj15071_genomic.fna,6395.0,0.00011512307725959053,0.2763096168881939,0.4204847537138389,2772684744,36482694,1.0,1.0,21,43,0.9496634026927784,2.0,94,0.01655172479563749,1.0,1.0,0,0.8945908112632815,0.01136681606796188,0.00906958561376075,0.3101547883710467,0.0,,False,,,,,0.0,0.0,0.0,2.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Tobacco_mild_green_mosaic_virus-tax12241-GCF_000847545.1_ViralProj14671_genomic.fna,6355.0,0.00030699487269224144,0.5066876475216365,1.0588512981904012,2772684744,36482694,0.9897959183673468,0.9846938775510204,56,71,0.9741475166790218,4.0,143,0.010997732683103887,1.0,1.0,1,1.513785566171008,0.019296814144583417,0.03084185680566483,0.6074006670905711,0.0,,False,,,,,3.0,2.0,2.0,2.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Squash_mosaic_virus-tax12263-GCF_000861625.1_ViralMultiSegProj15384_genomic.fna,9219.0,0.00028506666749993846,0.295910619373034,0.7181906931337455,2772684744,36482694,0.990353697749196,0.990353697749196,52,88,0.9436534749034748,3.0,199,0.002951053944431292,2.0,2.0,0,1.3749488886828831,0.01464203723991561,0.03373467838160321,0.4696204422439313,0.0,,False,,,,,3.0,3.0,3.0,0.0
MR2,MR2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Zygocactus_virus_X_strain_B1-tax253701-GCF_000854525.1_ViralProj14955_genomic.fna,6624.0,6.030256427883314e-05,0.16304347826086954,0.2033514492753623,2772684744,36482694,0.0,0.0,11,15,0.9570175438596492,0.0,34,,1.0,1.0,0,0.5157177336972553,0.006434919295386209,0.0,0.16436162870995552,,,False,,,,,0.0,0.0,0.0,0.0
MR3,MR3_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Blueberry_shoestring_virus_strain_BSSV-tax1714570-GCF_001586925.1_ViralProj314396_genomic.fna,4020.0,3.769100209773983e-05,0.2427860696517413,0.2537313432835821,3226234200,42450450,0.0,0.0,8,9,0.9919590643274854,0.0,19,,1.0,1.0,0,0.4677124846951208,0.007568400984631749,0.0,0.20072065505927011,,,False,,,,,0.0,0.0,0.0,0.0
