sample,sample_complete_description,core,method,enrichment,subgroup,genome,length,coverage,breadth,popANI_reference,conANI_reference,filtered_read_pair_count,reads_unfiltered_pairs,reads_mean_PID,divergent_site_count,reads_unfiltered_reads,nucl_diversity,true_scaffolds,detected_scaffolds,coverage_median,coverage_std,coverage_SEM,breadth_minCov,breadth_expected,nucl_diversity_rarefied,iRep,iRep_GC_corrected,linked_SNV_count,SNV_distance_mean,r2_mean,d_prime_mean,consensus_divergent_sites,population_divergent_sites,SNS_count,SNV_count
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Watermelon_mosaic_virus_strain_WMV_Fr-tax146500-GCF_000856625.1_ViralProj15046_genomic.fna,10035.0,0.06138515196811161,0.05012456402590932,0.0,0.0,5,7,0.9577067669172932,0.0,14,,1.0,1.0,0,0.2858140282219367,0.0028821623383504013,0.0,0.052760287178047705,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Wenzhou_picorna_like_virus_47_strain_WHCCII11151-tax1923634-GCF_001957975.1_ViralProj361705_genomic.fna,8235.0,20.028536733454768,0.8591378263509412,0.977516430300934,0.9655828433068142,1242,3476,0.9442530737084368,439.0,7407,0.02392402069146393,1.0,1.0,15,20.236808566763894,0.225775134531346,0.7021250758955677,0.9999999791351089,0.02019978035138914,,False,499.0,30.52104208416833,0.07817855369858204,0.8542600147648799,199.0,130.0,125.0,314.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Wenzhou_shrimp_virus_8_strain_shrimp14543-tax1923655-GCF_001957755.1_ViralProj361687_genomic.fna,10445.0,0.0234561991383437,0.0234561991383437,0.0,0.0,2,4,0.9605263157894736,0.0,8,,1.0,1.0,0,0.15278160900437798,0.0015095110431576641,0.0,0.02049880720493646,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,White_clover_mosaic_virus-tax12188-GCF_000855045.1_ViralProj15069_genomic.fna,5845.0,1.400513259195894,0.679213002566296,1.0,0.9908256880733946,59,108,0.9512061403508774,2.0,227,0.01761467905219538,1.0,1.0,1,1.3461268094569732,0.017918121254799642,0.018648417450812662,0.7096456507293825,0.0,,False,,,,,1.0,0.0,0.0,2.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Wuchang_Cockroach_Virus_3_strain_WCZL_1-tax1608099-GCF_003673625.1_ASM367362v1_genomic.fna,11940.0,0.008375209380234505,0.008375209380234505,0.0,0.0,1,1,1.0,0.0,2,,2.0,1.0,0,0.09268451963342073,0.000862825787968157,0.0,0.00736803186317192,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Wuhan_insect_virus_23_strain_WHCCII13263-tax1923727-GCF_001921615.1_ViralMultiSegProj358547_genomic.fna,2858.0,30.05178446466061,0.9107767669699092,0.9828385899814472,0.9805194805194806,661,857,0.9708801154112702,64.0,1763,0.0053939775102435005,2.0,2.0,28,28.575713128610648,0.5764936117026843,0.7543736878936319,0.99999999999701,0.00737009714019559,,False,70.0,31.42857142857143,0.18013104617832984,0.8210367439644909,42.0,37.0,37.0,27.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Xanthomonas_citri_phage_CP2-tax1188795-GCF_000904115.1_ViralProj188546_genomic.fna,42963.0,0.006424132392989315,0.006424132392989315,0.0,0.0,2,3,0.9583333333333334,0.0,6,,1.0,1.0,0,0.08007821968224513,0.0003872446305603273,0.0,0.0056564506023477614,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Xylella_phage_Salvo-tax1415147-GCF_002604145.1_ASM260414v1_genomic.fna,55601.0,0.012086113559108649,0.010017805435154044,0.0,0.0,5,7,0.9558270676691728,0.0,15,,1.0,1.0,0,0.12702032848684885,0.0005396576640654729,0.0,0.010615294110262852,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Yellow_head_virus-tax96029-GCF_003972805.1_ASM397280v1_genomic.fna,26662.0,0.004950866401620286,0.004950866401620286,0.0,0.0,1,1,0.9605263157894736,0.0,2,,1.0,1.0,0,0.07045141659279194,0.0004330984242788813,0.0,0.004362073432764846,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Yersinia_phage_phiR1_37-tax331278-GCF_000895615.1_ViralProj76739_genomic.fna,262391.0,0.0022599860513508466,0.0022599860513508466,0.0,0.0,4,5,0.975,0.0,10,,1.0,1.0,0,0.04750362768020257,9.2772383503117e-05,0.0,0.0019935778619811773,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Yersinia_phage_phiR201-tax1206557-GCF_000903755.2_ViralProj184144_genomic.fna,122696.0,0.0076938123492208375,0.005256895090304492,0.0,0.0,7,10,0.9802631578947368,0.0,20,,1.0,1.0,0,0.11193202375840493,0.000319812309015289,0.0,0.006770611726950815,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Yersinia_phage_vB_YenP_AP10-tax1735591-GCF_001470735.1_ViralProj306341_genomic.fna,39235.0,0.012667261373773416,0.01083216515865936,0.0,0.0,5,6,0.9671052631578948,0.0,14,,1.0,1.0,0,0.12751098976578054,0.0006453957303020683,0.0,0.011122870111725414,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Youcai_mosaic_virus-tax228578-GCF_000852505.1_ViralProj14869_genomic.fna,6303.0,1.834840552118039,0.6139933365064255,0.9879879879879878,0.9879879879879878,86,170,0.9567337461300308,12.0,347,0.0069751291124670045,1.0,1.0,1,2.9663870277554167,0.03797446915809797,0.10566396953831507,0.8021337947030832,0.0,,False,,,,,8.0,8.0,8.0,4.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_ZCKP1-tax2201417-GCF_003308535.1_ASM330853v1_genomic.fna,150925.0,0.0018353486831207554,0.001669703495113467,0.0,0.0,2,4,0.9835526315789472,0.0,11,,1.0,1.0,0,0.046541772263201435,0.00011988137380203842,0.0,0.0016193004032357685,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Staphylococcus_phage_SPbeta_like-tax1732063-GCF_001551345.1_ViralProj310925_genomic.fna,127726.0,0.006983699481703021,0.006067676119192646,0.0,0.0,7,23,0.9839816933638442,0.0,51,,1.0,1.0,0,0.09503460461078296,0.0002661240389466833,0.0,0.006147632146388693,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Spodoptera_exigua_iflavirus_1-tax1111710-GCF_000895015.1_ViralProj77135_genomic.fna,10347.0,0.011694210882381366,0.011694210882381366,0.0,0.0,1,2,0.950657894736842,0.0,4,,1.0,1.0,0,0.10854726241316548,0.0010776343988727376,0.0,0.010272858223351113,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Saccharomyces_cerevisiae_virus_L_BC_La-tax42478-GCF_000847405.1_ViralProj14643_genomic.fna,4615.0,0.05113759479956663,0.05113759479956663,0.0,0.0,2,3,0.9583333333333334,0.0,6,,1.0,1.0,0,0.22493730066983086,0.0033856753745558016,0.0,0.04415020474391562,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Rosavirus_B_strain_RNCW0602091R-tax1902501-GCF_001744155.1_ViralProj344216_genomic.fna,8938.0,0.04329827701946745,0.036473484000895055,0.0,0.0,3,4,0.9523026315789472,0.0,8,,1.0,1.0,0,0.2372546585778617,0.002538245242519057,0.0,0.03751074701094281,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Rhopalosiphum_padi_virus-tax66834-GCF_000849085.1_ViralProj14648_genomic.fna,10011.0,0.05793627010288682,0.05793627010288682,0.0,0.0,4,4,0.9917763157894736,0.0,9,,1.0,1.0,0,0.22260769757162704,0.002247530914319016,0.0,0.04987120177737947,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Rhodococcus_phage_Trina-tax2027905-GCF_002743655.1_ASM274365v1_genomic.fna,139262.0,0.008028033490830234,0.008028033490830234,0.0,0.0,8,14,0.9581766917293232,0.0,35,,1.0,1.0,0,0.08930254548514382,0.0002394755416160417,0.0,0.007063687622550162,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Rhodobacter_phage_RcTitan-tax1662330-GCF_001551025.1_ViralProj310927_genomic.fna,44496.0,0.0023148148148148147,0.0023148148148148147,0.0,0.0,1,1,0.9539473684210528,0.0,7,,1.0,1.0,0,0.048164920076321886,0.00022885135646550267,0.0,0.0020418939738510167,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Rhizosolenia_setigera_RNA_virus_01-tax359987-GCF_000897675.1_ViralProj175590_genomic.fna,8877.0,0.0170102512109947,0.0170102512109947,0.0,0.0,1,1,0.9934210526315792,0.0,2,,1.0,1.0,0,0.13076500668738253,0.0014038857593171071,0.0,0.014907813485505406,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Rehmannia_mosaic_virus-tax425279-GCF_000870525.1_ViralProj18885_genomic.fna,6395.0,0.10101641907740422,0.10101641907740422,0.0,0.0,5,28,0.9330357142857142,0.0,65,,1.0,1.0,0,0.3056203795179397,0.0038832621538952227,0.0,0.08533508879730423,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Rattail_cactus_necrosis_associated_virus-tax1123754-GCF_000895695.1_ViralProj78929_genomic.fna,6506.0,0.021057485398094062,0.021057485398094062,0.0,0.0,1,2,0.9473684210526316,0.0,4,,1.0,1.0,0,0.14578528905877094,0.0018359935740079481,0.0,0.018421962093402744,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pseudomonas_virus_Yua-tax462590-GCF_000871365.1_ViralProj28053_genomic.fna,58663.0,0.004755979066873498,0.004755979066873498,0.0,0.0,2,9,0.9707602339181286,0.0,23,,1.0,1.0,0,0.06891643311439455,0.00028502697090639225,0.0,0.004190723822873332,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pseudomonas_virus_Pf1_strain_ATCC_25102_B1-tax2011081-GCF_000847025.1_ViralProj14571_genomic.fna,7349.0,0.018641992107769758,0.018641992107769758,0.0,0.0,1,1,0.9671052631578948,0.0,2,,1.0,1.0,0,0.13709952187577676,0.001621599748416235,0.0,0.016326139087588953,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pseudomonas_virus_M6-tax347328-GCF_000865485.1_ViralProj16387_genomic.fna,59446.0,0.006240958180533594,0.006240958180533594,0.0,0.0,3,19,0.9719529085872576,0.0,46,,1.0,1.0,0,0.07888480941926733,0.0003240914163201512,0.0,0.005495609655991053,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pseudomonas_phage_vB_PaeS_PM105-tax1743016-GCF_001470435.1_ViralProj306340_genomic.fna,39593.0,0.003030838784633647,0.003030838784633647,0.0,0.0,1,1,0.9736842105263158,0.0,2,,1.0,1.0,0,0.05510850198589664,0.0002776608124769808,0.0,0.0026726527340789072,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pseudomonas_phage_vB_PaeP_Tr60_Ab31-tax1449437-GCF_000915555.1_ViralProj239734_genomic.fna,45550.0,0.005729967069154775,0.005729967069154775,0.0,0.0,2,2,0.9901315789473684,0.0,4,,1.0,1.0,0,0.07564465805169246,0.00035521754352108427,0.0,0.005046782903173175,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pseudomonas_phage_shl2-tax1729933-GCF_900007805.1_shll2_genomic.fna,40466.0,0.007339494884594472,0.007339494884594472,0.0,0.0,2,3,0.962719298245614,0.0,6,,1.0,1.0,0,0.08556602886386971,0.00042641995996419953,0.0,0.00645981905986448,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pseudomonas_phage_phi12-tax161736-GCF_000851005.1_ViralMultiSegProj14855_genomic.fna,13173.0,0.07963258179609807,0.06194488726941471,0.0,0.0,8,14,0.9575762322472848,0.0,32,,3.0,3.0,0,0.3369499627118906,0.003005129740017653,0.0,0.06790036893529383,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pseudomonas_phage_YMC11_02_R656-tax1755689-GCF_001470255.1_ViralProj306354_genomic.fna,60919.0,0.002478701226218421,0.002478701226218421,0.0,0.0,1,1,0.986842105263158,0.0,3,,1.0,1.0,0,0.04980643758172591,0.00020212812664427318,0.0,0.0021862997403155893,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pseudomonas_phage_PaMx42-tax1175662-GCF_001505875.1_ViralProj307949_genomic.fna,43225.0,0.0032157316367842684,0.0032157316367842684,0.0,0.0,1,12,0.911732456140351,0.0,74,,1.0,1.0,0,0.05674718094401459,0.00027358286882932204,0.0,0.0028354634935688905,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pseudomonas_phage_PaMx25-tax1175654-GCF_002623005.1_ASM262300v1_genomic.fna,57899.0,0.015198880809685832,0.015198880809685832,0.0,0.0,7,31,0.9622241086587436,0.0,70,,1.0,1.0,0,0.12255184185809875,0.0005101988355475135,0.0,0.013330956867645849,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pseudomonas_phage_PaMx11-tax1175657-GCF_001503615.1_ViralProj307951_genomic.fna,59878.0,0.02511773940345369,0.02511773940345369,0.0,0.0,12,22,0.9688995215311004,0.0,53,,1.0,1.0,0,0.15673793521719304,0.0006416092698463158,0.0,0.02193481896514682,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Salmonella_phage_7_11-tax1054968-GCF_000892955.1_ViralProj72387_genomic.fna,89916.0,0.010376351261177098,0.010376351261177098,0.0,0.0,7,13,0.9640688259109312,0.0,32,,1.0,1.0,0,0.10144621022820073,0.0003386907196129861,0.0,0.009120472026615034,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Squash_mosaic_virus-tax12263-GCF_000861625.1_ViralMultiSegProj15384_genomic.fna,9219.0,0.4860613949452218,0.2601149799327476,0.9761904761904762,0.9761904761904762,34,94,0.9399849054454316,1.0,209,0.014232804377873776,2.0,2.0,0,1.0006595787838133,0.010656174158638208,0.004555808656036446,0.3489652193718842,0.0,,False,,,,,1.0,1.0,1.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Salmonella_phage_IME207-tax1873985-GCF_001882315.1_ViralProj353670_genomic.fna,47564.0,0.008493818854595913,0.008472794550500378,0.0,0.0,3,22,0.9479665071770336,0.0,50,,1.0,1.0,0,0.09219086522034377,0.00042361203428040097,0.0,0.007471986915283945,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Salmonella_phage_SEN34-tax1647463-GCF_001470135.1_ViralProj306294_genomic.fna,40740.0,0.004884634266077565,0.004884634266077565,0.0,0.0,2,4,0.9605263157894736,0.0,12,,1.0,1.0,0,0.069890174312541,0.00034711997664692166,0.0,0.004303843861412471,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Spinach_latent_virus-tax42680-GCF_000850785.1_ViralMultiSegProj14810_genomic.fna,8688.0,0.04765193370165746,0.04765193370165746,0.0,0.0,3,5,0.9451754385964912,0.0,10,,3.0,2.0,0,0.22037885656977801,0.002450621299523671,0.0,0.04120372113072468,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Spinach_cryptic_virus_1-tax1937817-GCF_002004375.1_ViralMultiSegProj375059_genomic.fna,3728.0,0.0407725321888412,0.0407725321888412,0.0,0.0,1,1,0.9802631578947368,0.0,2,,2.0,1.0,0,0.2087751109865724,0.00361953118533876,0.0,0.03536177655820416,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Silicibacter_phage_DSS3phi2_strain_DSS3P2-tax490912-GCF_000882935.1_ViralProj38081_genomic.fna,74611.0,0.00757260993687258,0.00757260993687258,0.0,0.0,4,9,0.9597953216374272,0.0,23,,1.0,1.0,0,0.08680616517658167,0.00031822545682947984,0.0,0.006664308911173977,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Shigella_phage_pSf_1-tax2496551-GCF_000908595.1_ViralProj206484_genomic.fna,51821.0,0.005306728932286139,0.005306728932286139,0.0,0.0,2,3,0.9736842105263158,0.0,6,,1.0,1.0,0,0.07279360734573638,0.00032039390198534143,0.0,0.004674880219092903,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Shigella_phage_SfIV-tax1407493-GCF_000913735.1_ViralProj227000_genomic.fna,39758.0,0.021278736354947432,0.0131797374113386,0.0,0.0,6,53,0.9698361469712016,0.0,133,,1.0,1.0,0,0.21566555798375311,0.001084349090903285,0.0,0.018613708958258424,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Shigella_phage_Sf24-tax2024309-GCF_002955395.1_ASM295539v1_genomic.fna,168112.0,0.0008744170552964693,0.0008744170552964693,0.0,0.0,1,2,1.0,0.0,4,,1.0,1.0,0,0.02957519477238548,7.217520720986562e-05,0.0,0.0007718122594014831,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Shigella_phage_SP18-tax645664-GCF_000888655.1_ViralProj56019_genomic.fna,170605.0,0.0008616394595703528,0.0008616394595703528,0.0,0.0,1,5,0.9605263157894736,0.0,10,,1.0,1.0,0,0.02935824547738498,7.111974732192697e-05,0.0,0.000760538286837642,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Shigella_phage_SHBML_50_1-tax1863007-GCF_001745335.1_ViralProj344185_genomic.fna,166634.0,0.0008941752583506368,0.0008941752583506368,0.0,0.0,1,7,0.9332706766917294,0.0,63,,1.0,1.0,0,0.029907328475287726,7.330910203951482e-05,0.0,0.0007892451352091713,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Shigella_phage_EP23-tax1109721-GCF_000895135.1_ViralProj80919_genomic.fna,44077.0,0.0023595072259908795,0.0023595072259908795,0.0,0.0,1,2,0.9605263157894736,0.0,4,,1.0,1.0,0,0.04862760718705887,0.0002321503730641085,0.0,0.0020812760157630232,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Sewage_associated_circular_DNA_virus_30-tax1592097-GCF_000928415.1_ViralProj274070_genomic.fna,2741.0,0.453484129879606,0.2688799708135717,0.0,0.0,10,13,0.9610323886639678,0.0,32,,1.0,1.0,0,0.9027816519616508,0.017912898523445686,0.0,0.32996577558391704,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Sewage_associated_circular_DNA_molecule_1-tax1592211-GCF_002149465.1_ViralProj272394_genomic.fna,967.0,0.1189245087900724,0.1189245087900724,0.0,0.0,1,1,0.9934210526315792,0.0,2,,1.0,1.0,0,0.3570075117089556,0.01289920572658598,0.0,0.09968478785703694,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Schlumbergera_virus_X_strain_K11-tax253700-GCF_000881915.1_ViralProj33189_genomic.fna,6633.0,0.6253580581938791,0.4022312679029097,0.0,0.0,34,113,0.9349673963670238,0.0,260,,1.0,1.0,0,0.8898914765001912,0.011095938199144334,0.0,0.424312998056696,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Satellite_tobacco_mosaic_virus-tax12881-GCF_000849185.1_ViralProj14672_genomic.fna,1239.0,0.07990314769975787,0.07990314769975787,0.0,0.0,1,1,0.9802631578947368,0.0,2,,1.0,1.0,0,0.2936067099646467,0.009113124422509486,0.0,0.06812302997293407,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Salmonella_virus_HK620-tax155148-GCF_000838905.1_ViralProj14115_genomic.fna,38297.0,0.003838420764028514,0.003838420764028514,0.0,0.0,1,6,0.9714912280701754,0.0,15,,1.0,1.0,0,0.0619974432273517,0.0003176391978069279,0.0,0.003383588254514347,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Salmonella_phage_vB_SenS_Sasha-tax1913114-GCF_002615185.1_ASM261518v1_genomic.fna,53263.0,0.005669977282541351,0.005669977282541351,0.0,0.0,2,3,0.9561403508771932,0.0,6,,1.0,1.0,0,0.07522603656972672,0.00032657006533951037,0.0,0.004994077858731072,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Salmonella_phage_SSU5-tax1177632-GCF_000899335.1_ViralProj177521_genomic.fna,103299.0,0.015004985527449444,0.015004985527449444,0.0,0.0,12,14,0.9826127819548872,0.0,29,,1.0,1.0,0,0.12168841143871267,0.0003789868153541975,0.0,0.013162015258552541,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Salmonella_phage_SPN3US-tax1090134-GCF_001042275.1_ViralProj288000_genomic.fna,240413.0,0.003435754306131532,0.0030905150719803005,0.0,0.0,7,10,0.9717105263157894,0.0,20,,1.0,1.0,0,0.06417043073220235,0.00013092952877975052,0.0,0.0030291738190746376,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Salmonella_phage_SJ46-tax1815968-GCF_001744215.1_ViralProj344312_genomic.fna,103445.0,1.5532311856542125,0.05557542655517424,0.9986496913580248,0.9984567901234568,1258,1782,0.9763312954102428,124.0,4195,0.010072165703469915,1.0,1.0,0,8.105049483701572,0.02522454026253157,0.05011358693025278,0.7462747110794772,0.007110992161901697,,False,64.0,23.796875,0.6565778390921587,0.9966071428571428,8.0,7.0,7.0,117.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Salmonella_phage_SEN8-tax1647468-GCF_002605925.1_ASM260592v1_genomic.fna,35203.0,0.008976507684004204,0.008976507684004204,0.0,0.0,3,7,0.9567669172932332,0.0,17,,1.0,1.0,0,0.0945848639451752,0.0005055629196336041,0.0,0.007894926346648345,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Salmonella_phage_SE2-tax1115478-GCF_000894315.1_ViralProj82643_genomic.fna,43221.0,0.008676337891302838,0.007959093958955138,0.0,0.0,3,5,0.963157894736842,0.0,10,,1.0,1.0,0,0.1004084135141796,0.0004840997987665777,0.0,0.007631934117848681,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_TAH8-tax2301690-GCF_003443175.1_ASM344317v1_genomic.fna,49344.0,0.002979085603112841,0.002979085603112841,0.0,0.0,1,3,0.9912280701754388,0.0,6,,1.0,1.0,0,0.0546100922215148,0.00024634405016453963,0.0,0.0026270757684576647,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Lactococcus_virus_c2-tax31537-GCF_000837665.1_ViralProj14029_genomic.fna,22172.0,0.005998556738228396,0.005998556738228396,0.0,0.0,1,3,0.9188596491228068,0.0,7,,1.0,1.0,0,0.07756621582124842,0.000523296333976437,0.0,0.0052827226829272895,,,False,,,,,0.0,0.0,0.0,0.0
630-SF1,630-SF1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_PMBT1-tax1880822-GCF_900095325.1_PMBT1_genomic.fna,175206.0,0.0008675501980525783,0.0008675501980525783,0.0,0.0,1,10,0.9934210526315792,0.0,22,,1.0,1.0,0,0.029458229502174527,7.041763140369738e-05,0.0,0.0007657534859200067,,,False,,,,,0.0,0.0,0.0,0.0
